,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
21,2021-09-30,283.6892121330329,243.286666217832,324.6966441211181,283.6892121330329,283.6892121330329,-0.7821673464533831,-0.7821673464533831,-0.7821673464533831,-0.7821673464533831,-0.7821673464533831,-0.7821673464533831,0.0,0.0,0.0,282.90704478657955
22,2021-10-01,284.9453915212146,241.27241966069707,324.1111552784135,284.9453915212146,284.9453915212146,-2.371297855536709,-2.371297855536709,-2.371297855536709,-2.371297855536709,-2.371297855536709,-2.371297855536709,0.0,0.0,0.0,282.57409366567794
23,2021-10-04,288.7139296857598,252.65579113979365,331.9242794713749,288.7139296857598,288.7139296857598,3.358869670631865,3.358869670631865,3.358869670631865,3.358869670631865,3.358869670631865,3.358869670631865,0.0,0.0,0.0,292.07279935639167
24,2021-10-05,289.9701090739415,247.71653179842616,330.5066542998534,289.9701090739415,289.9701090739415,0.04857969732511632,0.04857969732511632,0.04857969732511632,0.04857969732511632,0.04857969732511632,0.04857969732511632,0.0,0.0,0.0,290.0186887712666
25,2021-10-06,291.2262884568375,249.76849608580076,333.3527416739718,291.2262884568375,291.2262884568375,1.4096944973956658,1.4096944973956658,1.4096944973956658,1.4096944973956658,1.4096944973956658,1.4096944973956658,0.0,0.0,0.0,292.63598295423316
26,2021-10-07,292.4824678397335,249.80884927359685,335.83297470908593,292.4824678397335,292.4824678397335,-0.7821673464415999,-0.7821673464415999,-0.7821673464415999,-0.7821673464415999,-0.7821673464415999,-0.7821673464415999,0.0,0.0,0.0,291.7003004932919
27,2021-10-08,293.7386472226294,252.12730469744017,334.22289845321575,293.7386472226294,293.7386472226294,-2.371297855525247,-2.371297855525247,-2.371297855525247,-2.371297855525247,-2.371297855525247,-2.371297855525247,0.0,0.0,0.0,291.36734936710417
28,2021-10-11,297.5071853713174,261.0707980479919,343.1481507084113,297.5071853713174,297.5071853713174,3.358869670631057,3.358869670631057,3.358869670631057,3.358869670631057,3.358869670631057,3.358869670631057,0.0,0.0,0.0,300.86605504194847
29,2021-10-12,298.7633647542134,257.24177919531473,340.8261519014281,298.7633647542134,298.7633647542134,0.04857969732556917,0.04857969732556917,0.04857969732556917,0.04857969732556917,0.04857969732556917,0.04857969732556917,0.0,0.0,0.0,298.811944451539
30,2021-10-13,300.01954413710934,260.8548191035818,342.6229555707771,300.01954413710934,300.01954413710934,1.409694497384608,1.409694497384608,1.409694497384608,1.409694497384608,1.409694497384608,1.409694497384608,0.0,0.0,0.0,301.42923863449397
31,2021-10-14,301.27572352000533,258.3963346492475,342.0055298957202,301.27572352000533,301.27572352000533,-0.7821673464448498,-0.7821673464448498,-0.7821673464448498,-0.7821673464448498,-0.7821673464448498,-0.7821673464448498,0.0,0.0,0.0,300.4935561735605
32,2021-10-15,302.5319029029013,258.36950592900774,343.572026344889,302.5319029029013,302.5319029029013,-2.371297855538677,-2.371297855538677,-2.371297855538677,-2.371297855538677,-2.371297855538677,-2.371297855538677,0.0,0.0,0.0,300.16060504736265
33,2021-10-18,306.30044099293787,268.7845062322214,352.4326081479929,306.30044099293787,306.30044099293787,3.358869670631133,3.358869670631133,3.358869670631133,3.358869670631133,3.358869670631133,3.358869670631133,0.0,0.0,0.0,309.659310663569
34,2021-10-19,307.55662035628336,264.6015553826941,346.3646914360125,307.55662035628336,307.55662035628336,0.04857969732478455,0.04857969732478455,0.04857969732478455,0.04857969732478455,0.04857969732478455,0.04857969732478455,0.0,0.0,0.0,307.60520005360814
35,2021-10-20,308.8127997196289,270.4971458196148,353.6468176964241,308.8127997196289,308.8127997196289,1.4096944973906782,1.4096944973906782,1.4096944973906782,1.4096944973906782,1.4096944973906782,1.4096944973906782,0.0,0.0,0.0,310.2224942170196
36,2021-10-21,310.0689790829744,266.2730808480189,351.18516983758974,310.0689790829744,310.0689790829744,-0.7821673464435392,-0.7821673464435392,-0.7821673464435392,-0.7821673464435392,-0.7821673464435392,-0.7821673464435392,0.0,0.0,0.0,309.28681173653086
37,2021-10-22,311.3251584463199,267.36166126037324,348.5180672621446,311.3251584463199,311.3251584463199,-2.3712978555314934,-2.3712978555314934,-2.3712978555314934,-2.3712978555314934,-2.3712978555314934,-2.3712978555314934,0.0,0.0,0.0,308.9538605907884
38,2021-10-25,315.0936965363565,279.904444326049,359.6060748853234,315.0936965363565,315.0936965363565,3.3588696706315804,3.3588696706315804,3.3588696706315804,3.3588696706315804,3.3588696706315804,3.3588696706315804,0.0,0.0,0.0,318.4525662069881
39,2021-10-26,316.349875899702,277.07665022189127,357.3817175379962,316.349875899702,316.349875899702,0.04857969733019702,0.04857969733019702,0.04857969733019702,0.04857969733019702,0.04857969733019702,0.04857969733019702,0.0,0.0,0.0,316.3984555970322
40,2021-10-27,317.60605526304755,279.28963132044953,358.47596634359434,317.60605526304755,317.60605526304755,1.4096944973967485,1.4096944973967485,1.4096944973967485,1.4096944973967485,1.4096944973967485,1.4096944973967485,0.0,0.0,0.0,319.0157497604443
41,2021-10-28,318.79158978132193,276.46996329357444,360.9589430159721,318.79158978132193,318.79158978132193,-0.7821673464422287,-0.7821673464422287,-0.7821673464422287,-0.7821673464422287,-0.7821673464422287,-0.7821673464422287,0.0,0.0,0.0,318.0094224348797
42,2021-10-29,319.97712429959626,276.57788212176644,356.8985282785369,319.97712429959626,319.97712429959626,-2.3712978555346163,-2.3712978555346163,-2.3712978555346163,-2.3712978555346163,-2.3712978555346163,-2.3712978555346163,0.0,0.0,0.0,317.6058264440616
43,2021-11-01,323.5337278544194,283.6714044696625,367.70388872394955,323.5337278544194,323.5337278544194,3.3588696706312846,3.3588696706312846,3.3588696706312846,3.3588696706312846,3.3588696706312846,3.3588696706312846,0.0,0.0,0.0,326.8925975250507
44,2021-11-02,324.7192623726938,282.68609145823956,365.8179922006852,324.7192623726938,324.7192623726938,0.04857969732569096,0.04857969732569096,0.04857969732569096,0.04857969732569096,0.04857969732569096,0.04857969732569096,0.0,0.0,0.0,324.76784207001947
45,2021-11-03,325.9047968909681,283.5936180440998,367.9554453984505,325.9047968909681,325.9047968909681,1.4096944973942547,1.4096944973942547,1.4096944973942547,1.4096944973942547,1.4096944973942547,1.4096944973942547,0.0,0.0,0.0,327.31449138836234
46,2021-11-04,327.0903314092425,283.91300997780394,367.3151206414457,327.0903314092425,327.0903314092425,-0.7821673464350059,-0.7821673464350059,-0.7821673464350059,-0.7821673464350059,-0.7821673464350059,-0.7821673464350059,0.0,0.0,0.0,326.30816406280746
47,2021-11-05,328.27586592751686,288.2078799277456,366.790670497096,328.27586592751686,328.27586592751686,-2.371297855527432,-2.371297855527432,-2.371297855527432,-2.371297855527432,-2.371297855527432,-2.371297855527432,0.0,0.0,0.0,325.90456807198944
48,2021-11-08,331.83246948234,297.56056647554175,375.00373200849646,331.83246948234,331.83246948234,3.358869670631732,3.358869670631732,3.358869670631732,3.358869670631732,3.358869670631732,3.358869670631732,0.0,0.0,0.0,335.19133915297175
49,2021-11-09,332.74118341929596,293.5013986481266,376.76546613527034,332.74118341929596,332.74118341929596,0.04857969732614416,0.04857969732614416,0.04857969732614416,0.04857969732614416,0.04857969732614416,0.04857969732614416,0.0,0.0,0.0,332.7897631166221
50,2021-11-10,333.649897356252,293.8418240088452,377.65354668424584,333.649897356252,333.649897356252,1.4096944973947583,1.4096944973947583,1.4096944973947583,1.4096944973947583,1.4096944973947583,1.4096944973947583,0.0,0.0,0.0,335.05959185364674
51,2021-11-11,334.55861129320795,289.94600184016525,375.733474299484,334.55861129320795,334.55861129320795,-0.7821673464441682,-0.7821673464441682,-0.7821673464441682,-0.7821673464441682,-0.7821673464441682,-0.7821673464441682,0.0,0.0,0.0,333.7764439467638
52,2021-11-12,335.46732523016396,292.9689711865055,372.8646180706926,335.46732523016396,335.46732523016396,-2.371297855540862,-2.371297855540862,-2.371297855540862,-2.371297855540862,-2.371297855540862,-2.371297855540862,0.0,0.0,0.0,333.0960273746231
53,2021-11-15,338.19346704103185,302.60689423134954,382.92280889896057,338.19346704103185,338.19346704103185,3.358869670630925,3.358869670630925,3.358869670630925,3.358869670630925,3.358869670630925,3.358869670630925,0.0,0.0,0.0,341.5523367116628
54,2021-11-16,339.1021809779879,297.5482132427478,382.0689367483199,339.1021809779879,339.1021809779879,0.048579697326597185,0.048579697326597185,0.048579697326597185,0.048579697326597185,0.048579697326597185,0.048579697326597185,0.0,0.0,0.0,339.15076067531453
55,2021-11-17,340.01089491494383,299.20751563331135,384.26216541075286,340.01089491494383,340.01089491494383,1.4096944973922645,1.4096944973922645,1.4096944973922645,1.4096944973922645,1.4096944973922645,1.4096944973922645,0.0,0.0,0.0,341.4205894123361
56,2021-11-18,340.91960885189985,298.12600816181185,380.37703206715867,340.91960885189985,340.91960885189985,-0.7821673464323847,-0.7821673464323847,-0.7821673464323847,-0.7821673464323847,-0.7821673464323847,-0.7821673464323847,0.0,0.0,0.0,340.13744150546745
57,2021-11-19,341.3413572560587,294.16907911275456,378.78071122920295,341.3413572560587,341.3413572560587,-2.3712978555336783,-2.3712978555336783,-2.3712978555336783,-2.3712978555336783,-2.3712978555336783,-2.3712978555336783,0.0,0.0,0.0,338.97005940052503
58,2021-11-22,342.60660246853524,307.6183135249888,387.88146934728155,342.60660246853524,342.60660246853524,3.358869670631372,3.358869670631372,3.358869670631372,3.358869670631372,3.358869670631372,3.358869670631372,0.0,0.0,0.0,345.9654721391666
59,2021-11-23,343.02835087269403,302.7301611957833,383.2791905592721,343.02835087269403,343.02835087269403,0.048579697327050565,0.048579697327050565,0.048579697327050565,0.048579697327050565,0.048579697327050565,0.048579697327050565,0.0,0.0,0.0,343.0769305700211
60,2021-11-24,343.4500992768529,303.4811073570027,383.4314775185776,343.4500992768529,343.4500992768529,1.4096944973983347,1.4096944973983347,1.4096944973983347,1.4096944973983347,1.4096944973983347,1.4096944973983347,0.0,0.0,0.0,344.8597937742512
61,2021-11-26,344.29359608517063,298.5605944361203,381.933679121815,344.29359608517063,344.29359608517063,-2.3712978555325237,-2.3712978555325237,-2.3712978555325237,-2.3712978555325237,-2.3712978555325237,-2.3712978555325237,0.0,0.0,0.0,341.9222982296381
62,2021-11-29,345.5588412976471,307.4307779137408,389.8009797864744,345.5588412976471,345.5588412976471,3.3588696706310763,3.3588696706310763,3.3588696706310763,3.3588696706310763,3.3588696706310763,3.3588696706310763,0.0,0.0,0.0,348.9177109682782
63,2021-11-30,345.98058970180597,307.8039084153143,389.1722594234334,345.98058970180597,345.98058970180597,0.04857969732254485,0.04857969732254485,0.04857969732254485,0.04857969732254485,0.04857969732254485,0.04857969732254485,0.0,0.0,0.0,346.02916939912853
64,2021-12-01,346.4023381059648,302.3567946079063,389.5195376102929,346.4023381059648,346.4023381059648,1.4096944973902743,1.4096944973902743,1.4096944973902743,1.4096944973902743,1.4096944973902743,1.4096944973902743,0.0,0.0,0.0,347.8120326033551
65,2021-12-02,346.3401223947168,304.7656937768549,389.5429337546521,346.3401223947168,346.3401223947168,-0.7821673464507096,-0.7821673464507096,-0.7821673464507096,-0.7821673464507096,-0.7821673464507096,-0.7821673464507096,0.0,0.0,0.0,345.5579550482661
66,2021-12-03,346.27790668346876,303.51841234351036,383.5270238111524,346.27790668346876,346.27790668346876,-2.371297855535646,-2.371297855535646,-2.371297855535646,-2.371297855535646,-2.371297855535646,-2.371297855535646,0.0,0.0,0.0,343.9066088279331
67,2021-12-06,346.0912595497247,305.8786649828926,391.0930415165973,346.0912595497247,346.0912595497247,3.3588696706315235,3.3588696706315235,3.3588696706315235,3.3588696706315235,3.3588696706315235,3.3588696706315235,0.0,0.0,0.0,349.45012922035625
68,2021-12-07,346.02904383847664,303.2891409067973,387.30740573697494,346.02904383847664,346.02904383847664,0.048579697331678065,0.048579697331678065,0.048579697331678065,0.048579697331678065,0.048579697331678065,0.048579697331678065,0.0,0.0,0.0,346.0776235358083
69,2021-12-08,345.96682812722867,305.8960899445962,387.5514482389374,345.96682812722867,345.96682812722867,1.4096944973963443,1.4096944973963443,1.4096944973963443,1.4096944973963443,1.4096944973963443,1.4096944973963443,0.0,0.0,0.0,347.376522624625
70,2021-12-09,345.90461241598064,299.854601877466,389.6843383871807,345.90461241598064,345.90461241598064,-0.7821673464493991,-0.7821673464493991,-0.7821673464493991,-0.7821673464493991,-0.7821673464493991,-0.7821673464493991,0.0,0.0,0.0,345.12244506953124
71,2021-12-10,345.8423967047326,301.5598304347628,385.75688763634423,345.8423967047326,345.8423967047326,-2.37129785553877,-2.37129785553877,-2.37129785553877,-2.37129785553877,-2.37129785553877,-2.37129785553877,0.0,0.0,0.0,343.4710988491938
72,2021-12-13,345.6557495709886,306.7180784936918,389.54611098531416,345.6557495709886,345.6557495709886,3.3588696706319707,3.3588696706319707,3.3588696706319707,3.3588696706319707,3.3588696706319707,3.3588696706319707,0.0,0.0,0.0,349.01461924162055
73,2021-12-14,345.3223705149718,305.36132035723494,388.2275686869192,345.3223705149718,345.3223705149718,0.04857969732717236,0.04857969732717236,0.04857969732717236,0.04857969732717236,0.04857969732717236,0.04857969732717236,0.0,0.0,0.0,345.37095021229896
74,2021-12-15,344.988991458955,305.9743574164872,390.9294183449941,344.988991458955,344.988991458955,1.4096944973938508,1.4096944973938508,1.4096944973938508,1.4096944973938508,1.4096944973938508,1.4096944973938508,0.0,0.0,0.0,346.39868595634886
75,2021-12-16,344.65561240293823,300.87335343604053,387.5820415485216,344.65561240293823,344.65561240293823,-0.7821673464480886,-0.7821673464480886,-0.7821673464480886,-0.7821673464480886,-0.7821673464480886,-0.7821673464480886,0.0,0.0,0.0,343.87344505649014
76,2021-12-17,344.3222333469215,297.56846204494127,382.4533105835806,344.3222333469215,344.3222333469215,-2.371297855531586,-2.371297855531586,-2.371297855531586,-2.371297855531586,-2.371297855531586,-2.371297855531586,0.0,0.0,0.0,341.95093549138994
77,2021-12-20,343.3220961788712,301.5000510146981,386.5814488550218,343.3220961788712,343.3220961788712,3.358869670631675,3.358869670631675,3.358869670631675,3.358869670631675,3.358869670631675,3.358869670631675,0.0,0.0,0.0,346.6809658495029
78,2021-12-21,342.9887171228544,299.9276225519607,385.0926506415682,342.9887171228544,342.9887171228544,0.04857969732762556,0.04857969732762556,0.04857969732762556,0.04857969732762556,0.04857969732762556,0.04857969732762556,0.0,0.0,0.0,343.037296820182
79,2021-12-22,342.65533806683766,298.9801512582564,386.00746309410823,342.65533806683766,342.65533806683766,1.4096944973913574,1.4096944973913574,1.4096944973913574,1.4096944973913574,1.4096944973913574,1.4096944973913574,0.0,0.0,0.0,344.065032564229
80,2021-12-23,342.3219590108209,299.57843506315965,383.45322955701295,342.3219590108209,342.3219590108209,-0.7821673464408655,-0.7821673464408655,-0.7821673464408655,-0.7821673464408655,-0.7821673464408655,-0.7821673464408655,0.0,0.0,0.0,341.53979166438
81,2021-12-27,340.3678196537108,298.876578109853,384.99020284435886,340.3678196537108,340.3678196537108,3.358869670632122,3.358869670632122,3.358869670632122,3.358869670632122,3.358869670632122,3.358869670632122,0.0,0.0,0.0,343.72668932434294
82,2021-12-28,339.8792848144333,300.861210036181,381.1809735637368,339.8792848144333,339.8792848144333,0.04857969732684059,0.04857969732684059,0.04857969732684059,0.04857969732684059,0.04857969732684059,0.04857969732684059,0.0,0.0,0.0,339.9278645117601
83,2021-12-29,339.39074997515576,299.5071678621458,380.4555619302156,339.39074997515576,339.39074997515576,1.4096944973888632,1.4096944973888632,1.4096944973888632,1.4096944973888632,1.4096944973888632,1.4096944973888632,0.0,0.0,0.0,340.8004444725446
84,2021-12-30,338.9022151358782,301.750312742176,379.152697212994,338.9022151358782,338.9022151358782,-0.7821673464500278,-0.7821673464500278,-0.7821673464500278,-0.7821673464500278,-0.7821673464500278,-0.7821673464500278,0.0,0.0,0.0,338.12004778942816
85,2021-12-31,338.41368029660066,299.34886031611717,378.69567800976375,338.41368029660066,338.41368029660066,-2.3712978555378323,-2.3712978555378323,-2.3712978555378323,-2.3712978555378323,-2.3712978555378323,-2.3712978555378323,0.0,0.0,0.0,336.04238244106284
86,2022-01-03,336.9480757787681,300.0507209766186,381.7537973574616,336.9480757787681,336.9480757787681,3.3588696706313153,3.3588696706313153,3.3588696706313153,3.3588696706313153,3.3588696706313153,3.3588696706313153,0.0,0.0,0.0,340.3069454493994
87,2022-01-04,336.4595409394906,298.2047601376404,376.4890844175359,336.4595409394906,336.4595409394906,0.04857969733225324,0.04857969733225324,0.04857969733225324,0.04857969733225324,0.04857969733225324,0.04857969733225324,0.0,0.0,0.0,336.5081206368228
88,2022-01-05,335.97100610021306,296.3665245317391,377.00356004869303,335.97100610021306,335.97100610021306,1.4096944973949335,1.4096944973949335,1.4096944973949335,1.4096944973949335,1.4096944973949335,1.4096944973949335,0.0,0.0,0.0,337.380700597608
89,2022-01-06,335.48215379472276,294.1150052983819,375.7876823078549,335.48215379472276,335.48215379472276,-0.7821673464382447,-0.7821673464382447,-0.7821673464382447,-0.7821673464382447,-0.7821673464382447,-0.7821673464382447,0.0,0.0,0.0,334.6999864482845
90,2022-01-07,334.99330148923246,291.7470681260945,373.5984753169415,334.99330148923246,334.99330148923246,-2.3712978555306474,-2.3712978555306474,-2.3712978555306474,-2.3712978555306474,-2.3712978555306474,-2.3712978555306474,0.0,0.0,0.0,332.6220036337018
91,2022-01-10,333.52674457276163,294.4095349541781,375.78607958389676,333.52674457276163,333.52674457276163,3.3588696706313907,3.3588696706313907,3.3588696706313907,3.3588696706313907,3.3588696706313907,3.3588696706313907,0.0,0.0,0.0,336.88561424339304
92,2022-01-11,333.03789226727133,290.675103219943,373.6298866526077,333.03789226727133,333.03789226727133,0.04857969732774752,0.04857969732774752,0.04857969732774752,0.04857969732774752,0.04857969732774752,0.04857969732774752,0.0,0.0,0.0,333.08647196459907
93,2022-01-12,332.54903996178103,293.45132539809384,379.4722190663281,332.54903996178103,332.54903996178103,1.4096944973924401,1.4096944973924401,1.4096944973924401,1.4096944973924401,1.4096944973924401,1.4096944973924401,0.0,0.0,0.0,333.95873445917346
94,2022-01-13,332.06018765629074,291.272888087497,376.66540997021514,332.06018765629074,332.06018765629074,-0.782167346447407,-0.782167346447407,-0.782167346447407,-0.782167346447407,-0.782167346447407,-0.782167346447407,0.0,0.0,0.0,331.2780203098433
95,2022-01-14,331.5713353508005,286.3463727524676,369.3515884028283,331.5713353508005,331.5713353508005,-2.3712978555294923,-2.3712978555294923,-2.3712978555294923,-2.3712978555294923,-2.3712978555294923,-2.3712978555294923,0.0,0.0,0.0,329.200037495271
96,2022-01-18,329.6159261288393,287.49719589722275,370.3364724719747,329.6159261288393,329.6159261288393,0.04857969732324181,0.04857969732324181,0.04857969732324181,0.04857969732324181,0.04857969732324181,0.04857969732324181,0.0,0.0,0.0,329.66450582616255
97,2022-01-19,329.1270738498394,290.00471587225763,370.32329235008945,329.1270738498394,329.1270738498394,1.4096944973929433,1.4096944973929433,1.4096944973929433,1.4096944973929433,1.4096944973929433,1.4096944973929433,0.0,0.0,0.0,330.53676834723234
98,2022-01-20,328.63822157083945,285.6850484475178,368.55801773526093,328.63822157083945,328.63822157083945,-0.7821673464460965,-0.7821673464460965,-0.7821673464460965,-0.7821673464460965,-0.7821673464460965,-0.7821673464460965,0.0,0.0,0.0,327.85605422439335
99,2022-01-21,328.1493692918395,280.79398378284645,365.8688706464768,328.1493692918395,328.1493692918395,-2.371297855532616,-2.371297855532616,-2.371297855532616,-2.371297855532616,-2.371297855532616,-2.371297855532616,0.0,0.0,0.0,325.7780714363069
100,2022-01-24,326.6828124548397,288.594296957054,369.853835384934,326.6828124548397,326.6828124548397,3.3588696706310306,3.3588696706310306,3.3588696706310306,3.3588696706310306,3.3588696706310306,3.3588696706310306,0.0,0.0,0.0,330.0416821254707
101,2022-01-25,326.1939601758397,285.6984874623597,368.8457799404133,326.1939601758397,326.1939601758397,0.04857969732865393,0.04857969732865393,0.04857969732865393,0.04857969732865393,0.04857969732865393,0.04857969732865393,0.0,0.0,0.0,326.24253987316837
102,2022-01-26,325.70510789683976,287.5140991618317,367.03700633665557,325.70510789683976,325.70510789683976,1.4096944973904497,1.4096944973904497,1.4096944973904497,1.4096944973904497,1.4096944973904497,1.4096944973904497,0.0,0.0,0.0,327.1148023942302
103,2022-01-27,325.2162556178398,281.68283252951727,365.53233011353814,325.2162556178398,325.2162556178398,-0.782167346444786,-0.782167346444786,-0.782167346444786,-0.782167346444786,-0.782167346444786,-0.782167346444786,0.0,0.0,0.0,324.434088271395
104,2022-01-28,324.72740333883985,281.2392543339082,359.7072789242189,324.72740333883985,324.72740333883985,-2.371297855535739,-2.371297855535739,-2.371297855535739,-2.371297855535739,-2.371297855535739,-2.371297855535739,0.0,0.0,0.0,322.35610548330413
105,2022-01-31,323.26084650184004,285.1132538507563,362.9602416652751,323.26084650184004,323.26084650184004,3.358869670631106,3.358869670631106,3.358869670631106,3.358869670631106,3.358869670631106,3.358869670631106,0.0,0.0,0.0,326.61971617247116
106,2022-02-01,322.7719941143629,282.43597572751077,366.60517657798874,322.7719941143629,322.7719941143629,0.048579697324147866,0.048579697324147866,0.048579697324147866,0.048579697324147866,0.048579697324147866,0.048579697324147866,0.0,0.0,0.0,322.82057381168704
107,2022-02-02,322.28314172688573,283.8300340517539,368.29308547795085,322.28314172688573,322.28314172688573,1.4096944973965198,1.4096944973965198,1.4096944973965198,1.4096944973965198,1.4096944973965198,1.4096944973965198,0.0,0.0,0.0,323.69283622428225
108,2022-02-03,321.7942893394086,279.19445659007084,366.6511627546292,321.7942893394086,321.7942893394086,-0.7821673464434755,-0.7821673464434755,-0.7821673464434755,-0.7821673464434755,-0.7821673464434755,-0.7821673464434755,0.0,0.0,0.0,321.0121219929651
109,2022-02-04,321.3054369519314,279.869969349652,363.74022916694486,321.3054369519314,321.3054369519314,-2.3712978555242765,-2.3712978555242765,-2.3712978555242765,-2.3712978555242765,-2.3712978555242765,-2.3712978555242765,0.0,0.0,0.0,318.93413909640714
110,2022-02-07,319.8388797895,282.90523749808017,365.7396924446569,319.8388797895,319.8388797895,3.358869670631182,3.358869670631182,3.358869670631182,3.358869670631182,3.358869670631182,3.358869670631182,0.0,0.0,0.0,323.1977494601312
